issue_id,project_id,jira_user_id,issue_type,summary,priority,created_timestamp,resolved_timestamp,status,sprint_id,story_points
CONF-3885,PRJ-9,USR-47752,Story,On his identify girl rest response whatever party.,Medium,2026-06-23 18:27:17,2026-06-28 18:27:17,DONE,SPR-PRJ-5-6,8
WIN-9448,PRJ-5,USR-47431,Story,Dog yes describe nothing field into tree.,Medium,2026-06-05 11:06:11,2026-06-12 11:06:11,DONE,SPR-PRJ-1-7,3
THES-1910,PRJ-1,USR-93886,Task,Manager reveal upon cultural second nice give.,High,2026-01-11 00:03:40,2026-01-20 00:03:40,DONE,SPR-PRJ-5-9,3
PROF-6063,PRJ-3,USR-72216,Task,Tax wide during perform tend probably.,Low,2026-04-19 06:14:47,2026-04-23 06:14:47,DONE,SPR-PRJ-8-17,8
CHOI-2714,PRJ-4,USR-40647,Task,Law begin red yard where event customer.,Low,2026-02-24 15:41:47,2026-03-03 15:41:47,DONE,SPR-PRJ-5-7,1
PROF-1217,PRJ-3,USR-82512,Bug,True hospital visit involve half next big.,Low,2025-11-14 06:16:43,2025-11-25 06:16:43,DONE,SPR-PRJ-2-16,2
THES-1685,PRJ-1,USR-50963,Task,Station leg by thing building.,Low,2026-08-31 21:21:56,2026-09-01 21:21:56,DONE,SPR-PRJ-6-3,3
THES-3972,PRJ-1,USR-94239,Bug,Agency recently onto partner various he.,Low,2025-11-18 21:00:14,2025-12-02 21:00:14,DONE,SPR-PRJ-6-6,1
PROF-9884,PRJ-3,USR-81987,Task,Few decade or really language big.,Medium,2026-01-07 02:10:32,2026-01-21 02:10:32,DONE,SPR-PRJ-4-14,1
LIST-6245,PRJ-8,USR-88504,Story,Position guess above them out down product little.,Medium,2026-01-19 21:43:53,2026-01-20 21:43:53,DONE,SPR-PRJ-6-21,2
PROF-9745,PRJ-3,USR-92998,Bug,Right world huge section.,Low,2026-08-19 03:46:53,2026-08-23 03:46:53,DONE,SPR-PRJ-0-5,8
PROF-3639,PRJ-3,USR-87184,Story,Focus page system area agency under.,Low,2025-11-24 13:43:08,2025-12-04 13:43:08,DONE,SPR-PRJ-9-7,5
ORGA-4970,PRJ-6,USR-65302,Task,According project six.,High,2026-02-25 04:50:14,2026-03-03 04:50:14,DONE,SPR-PRJ-9-22,3
THES-4644,PRJ-1,USR-24322,Story,Project seek bar force.,Medium,2026-08-02 04:52:52,2026-08-11 04:52:52,DONE,SPR-PRJ-4-10,1
TERM-9082,PRJ-7,USR-32349,Bug,Audience one court election education side.,Low,2025-10-25 14:56:50,2025-11-03 14:56:50,DONE,SPR-PRJ-5-21,8
TERM-6236,PRJ-7,USR-45382,Task,Method cause because discuss another science mention pretty.,Low,2026-05-27 02:24:05,2026-06-06 02:24:05,DONE,SPR-PRJ-8-0,2
ORGA-1212,PRJ-6,USR-58689,Task,Table program heart of anything quite wear.,High,2025-12-11 00:00:04,2025-12-21 00:00:04,DONE,SPR-PRJ-9-7,2
ANIM-7193,PRJ-2,USR-78012,Task,System long cultural usually available enough energy.,High,2026-09-16 14:46:39,2026-09-20 14:46:39,DONE,SPR-PRJ-9-20,5
CHOI-6955,PRJ-4,USR-45400,Task,Put want letter physical physical include too.,High,2025-11-14 10:56:53,2025-11-22 10:56:53,DONE,SPR-PRJ-3-19,2
LIST-9713,PRJ-8,USR-46211,Story,Right audience catch write sign morning.,Low,2026-02-14 20:37:55,2026-02-21 20:37:55,DONE,SPR-PRJ-6-23,8
THES-2687,PRJ-1,USR-91885,Task,Again degree bank road.,Medium,2025-11-18 20:40:46,2025-11-22 20:40:46,DONE,SPR-PRJ-8-9,2
TERM-8009,PRJ-7,USR-59986,Story,Business his point physical response.,Low,2026-02-28 09:18:51,2026-03-06 09:18:51,DONE,SPR-PRJ-0-15,5
PROF-9257,PRJ-3,USR-57381,Bug,Choose including share.,High,2026-08-14 16:59:06,2026-08-19 16:59:06,DONE,SPR-PRJ-4-15,3
WIN-9341,PRJ-5,USR-20155,Bug,Job draw medical first personal opportunity including leg.,Medium,2026-06-22 00:56:30,2026-07-04 00:56:30,DONE,SPR-PRJ-7-22,3
PROF-9855,PRJ-3,USR-55508,Bug,Student challenge sit.,Medium,2026-01-11 08:09:31,2026-01-14 08:09:31,DONE,SPR-PRJ-2-23,3
WIN-6525,PRJ-5,USR-40647,Bug,Require safe probably within.,High,2026-06-12 18:37:04,2026-06-19 18:37:04,DONE,SPR-PRJ-2-1,8
ANIM-5412,PRJ-2,USR-82260,Story,Chance thought source source treatment company thousand.,Medium,2025-11-20 07:09:34,2025-11-22 07:09:34,DONE,SPR-PRJ-4-0,1
ANIM-9376,PRJ-2,USR-96363,Task,On painting person fly team view fine.,Low,2025-12-29 07:46:23,2026-01-03 07:46:23,DONE,SPR-PRJ-5-3,5
TERM-1402,PRJ-7,USR-48829,Bug,Increase either feeling minute set eat two picture.,Medium,2026-09-14 04:54:51,2026-09-22 04:54:51,DONE,SPR-PRJ-5-23,5
THES-4100,PRJ-1,USR-65435,Story,Itself both will break finally wife determine.,High,2026-07-21 17:39:23,2026-08-02 17:39:23,DONE,SPR-PRJ-6-2,3
PROF-3285,PRJ-3,USR-13278,Task,Agency remain agency no look.,High,2026-03-11 10:29:30,2026-03-17 10:29:30,DONE,SPR-PRJ-2-13,8
WIN-5498,PRJ-5,USR-33416,Bug,Fish girl push site argue policy.,Low,2026-08-19 12:56:42,2026-08-22 12:56:42,DONE,SPR-PRJ-3-9,8
DEVE-1838,PRJ-0,USR-67132,Story,Sister most upon appear.,High,2026-02-24 21:37:33,2026-02-28 21:37:33,DONE,SPR-PRJ-9-15,2
PROF-6347,PRJ-3,USR-88696,Story,Officer read administration role west west.,Medium,2026-09-20 03:29:29,2026-09-28 03:29:29,DONE,SPR-PRJ-6-4,8
ORGA-9253,PRJ-6,USR-19447,Story,Break condition right however.,High,2026-03-27 16:48:28,2026-03-31 16:48:28,DONE,SPR-PRJ-1-13,3
LIST-7681,PRJ-8,USR-84607,Task,Describe couple meet.,Low,2026-07-05 11:08:19,2026-07-09 11:08:19,DONE,SPR-PRJ-3-4,5
LIST-9818,PRJ-8,USR-24293,Story,Someone compare floor price operation week life.,Medium,2025-10-25 02:27:49,2025-11-03 02:27:49,DONE,SPR-PRJ-4-16,2
CHOI-7472,PRJ-4,USR-87184,Story,Wife someone crime store with system firm.,Medium,2025-12-24 06:24:23,2025-12-28 06:24:23,DONE,SPR-PRJ-0-19,5
CHOI-7347,PRJ-4,USR-76244,Bug,Nor poor certainly rest.,Medium,2026-02-08 10:25:54,2026-02-11 10:25:54,DONE,SPR-PRJ-5-11,1
DEVE-9447,PRJ-0,USR-28818,Bug,Available look describe hot.,Medium,2026-01-09 14:22:36,2026-01-14 14:22:36,DONE,SPR-PRJ-6-2,1
CHOI-4646,PRJ-4,USR-93886,Story,Activity report international which hotel president television.,High,2026-09-20 04:38:20,2026-09-21 04:38:20,DONE,SPR-PRJ-7-14,1
ORGA-3931,PRJ-6,USR-42018,Bug,Civil way factor sure.,Medium,2025-11-06 09:06:55,2025-11-12 09:06:55,DONE,SPR-PRJ-8-22,3
LIST-6427,PRJ-8,USR-47453,Task,Air add amount huge economic.,High,2025-12-15 16:29:32,2025-12-18 16:29:32,DONE,SPR-PRJ-9-13,8
DEVE-9379,PRJ-0,USR-82063,Story,Record official coach education point cause letter.,Medium,2026-07-12 13:25:22,2026-07-24 13:25:22,DONE,SPR-PRJ-8-6,5
ORGA-1100,PRJ-6,USR-80284,Bug,Son always line respond.,High,2026-09-15 00:37:51,2026-09-23 00:37:51,DONE,SPR-PRJ-2-19,8
CONF-2735,PRJ-9,USR-91927,Story,Bar PM director interview good.,Medium,2026-04-18 18:14:24,2026-04-23 18:14:24,DONE,SPR-PRJ-0-18,1
LIST-9918,PRJ-8,USR-22903,Story,Name change able card ask.,High,2026-09-19 02:53:23,2026-09-21 02:53:23,DONE,SPR-PRJ-4-14,3
ANIM-4464,PRJ-2,USR-55309,Task,Nearly case like.,Medium,2026-03-20 09:49:52,2026-04-01 09:49:52,DONE,SPR-PRJ-2-17,1
DEVE-8603,PRJ-0,USR-45720,Task,Join respond majority recently.,High,2026-08-15 03:33:32,2026-08-18 03:33:32,DONE,SPR-PRJ-2-14,1
ORGA-8282,PRJ-6,USR-34267,Story,Pick for church rule force.,High,2026-07-19 21:44:32,2026-07-30 21:44:32,DONE,SPR-PRJ-2-2,1
WIN-5185,PRJ-5,USR-37535,Bug,Range affect whatever those.,Low,2026-02-02 21:42:26,2026-02-14 21:42:26,DONE,SPR-PRJ-1-18,3
ANIM-9317,PRJ-2,USR-40947,Story,Boy field Mrs eight can investment common.,Medium,2025-10-09 12:42:44,2025-10-22 12:42:44,DONE,SPR-PRJ-6-23,2
WIN-3272,PRJ-5,USR-77811,Task,Actually industry you.,Low,2026-06-21 23:06:46,2026-06-22 23:06:46,DONE,SPR-PRJ-1-6,2
WIN-1934,PRJ-5,USR-72973,Bug,Drive although second more.,High,2025-11-18 06:01:28,2025-11-23 06:01:28,DONE,SPR-PRJ-7-23,8
PROF-1887,PRJ-3,USR-14929,Story,Prove raise theory policy culture.,Medium,2025-09-28 01:22:29,2025-09-29 01:22:29,DONE,SPR-PRJ-7-21,2
ANIM-4927,PRJ-2,USR-54089,Task,Southern off wonder should center what.,Medium,2026-03-23 09:40:14,2026-03-24 09:40:14,DONE,SPR-PRJ-8-2,2
CHOI-4448,PRJ-4,USR-45774,Story,Born indeed how buy style six partner structure.,Low,2025-10-08 15:58:18,2025-10-17 15:58:18,DONE,SPR-PRJ-8-1,3
DEVE-9564,PRJ-0,USR-52101,Story,Across deal ability health travel.,Medium,2026-03-28 23:24:40,2026-04-06 23:24:40,DONE,SPR-PRJ-4-9,2
LIST-6231,PRJ-8,USR-86507,Story,Hope job enough.,Medium,2025-10-21 22:11:45,2025-11-01 22:11:45,DONE,SPR-PRJ-5-10,5
DEVE-6160,PRJ-0,USR-16632,Story,Air national face.,Medium,2026-03-26 06:44:50,2026-04-03 06:44:50,DONE,SPR-PRJ-1-19,1
CHOI-8709,PRJ-4,USR-32871,Story,Need between rock believe imagine central.,Low,2026-07-09 04:00:37,2026-07-11 04:00:37,DONE,SPR-PRJ-5-0,1
DEVE-4283,PRJ-0,USR-98381,Bug,Middle only fast budget.,Low,2026-03-06 07:21:04,2026-03-15 07:21:04,DONE,SPR-PRJ-7-8,3
TERM-4409,PRJ-7,USR-59692,Bug,Stand pressure who impact of relate.,Medium,2025-09-29 07:40:22,2025-10-06 07:40:22,DONE,SPR-PRJ-4-0,1
ORGA-1951,PRJ-6,USR-20336,Task,Business student remain head recently.,Medium,2025-11-04 07:10:49,2025-11-06 07:10:49,DONE,SPR-PRJ-1-13,1
PROF-8149,PRJ-3,USR-47512,Bug,Card soldier need answer.,High,2026-06-24 09:12:12,2026-06-30 09:12:12,DONE,SPR-PRJ-8-23,2
CHOI-1077,PRJ-4,USR-78327,Task,Cover lay knowledge fight glass even arm.,High,2026-04-10 09:22:58,2026-04-17 09:22:58,DONE,SPR-PRJ-0-4,2
TERM-8227,PRJ-7,USR-71186,Task,Market identify voice second put.,Medium,2026-06-25 14:18:27,2026-07-04 14:18:27,DONE,SPR-PRJ-3-2,8
ORGA-4216,PRJ-6,USR-79514,Task,Another blood break form city foot.,Medium,2026-05-16 08:28:40,2026-05-19 08:28:40,DONE,SPR-PRJ-2-18,8
TERM-7315,PRJ-7,USR-56346,Bug,Strong leg region need concern American.,High,2026-04-11 16:24:08,2026-04-24 16:24:08,DONE,SPR-PRJ-6-12,2
PROF-7007,PRJ-3,USR-93238,Task,Everybody onto wide after training grow.,High,2025-10-28 23:37:52,2025-11-06 23:37:52,DONE,SPR-PRJ-6-23,8
PROF-5755,PRJ-3,USR-19287,Story,Through medical religious or brother myself attack.,Medium,2026-09-12 10:09:06,2026-09-22 10:09:06,DONE,SPR-PRJ-8-15,8
WIN-5461,PRJ-5,USR-94599,Bug,Step capital participant throughout happy.,Medium,2026-09-07 03:44:19,2026-09-21 03:44:19,DONE,SPR-PRJ-4-22,1
CONF-7832,PRJ-9,USR-72163,Task,Where should produce hair these and.,Medium,2026-06-26 19:01:45,2026-07-10 19:01:45,DONE,SPR-PRJ-8-10,5
PROF-7306,PRJ-3,USR-80010,Bug,Nor kitchen knowledge outside work because.,High,2026-07-09 23:19:03,2026-07-22 23:19:03,DONE,SPR-PRJ-7-7,3
CONF-2582,PRJ-9,USR-21300,Bug,Size writer something difference remember.,High,2026-06-18 06:55:05,2026-06-23 06:55:05,DONE,SPR-PRJ-8-15,1
ORGA-5553,PRJ-6,USR-17355,Bug,Life will kind economic short raise.,High,2026-07-18 13:42:49,2026-07-31 13:42:49,DONE,SPR-PRJ-1-2,8
TERM-2119,PRJ-7,USR-52987,Bug,A now throughout ground most let.,Low,2025-10-31 01:05:49,2025-11-02 01:05:49,DONE,SPR-PRJ-4-3,3
ORGA-5050,PRJ-6,USR-82845,Story,There process who consider.,Medium,2025-10-12 02:22:00,2025-10-21 02:22:00,DONE,SPR-PRJ-9-3,3
TERM-2808,PRJ-7,USR-94659,Task,Cut remember organization heavy account.,Low,2026-07-25 13:24:24,2026-07-28 13:24:24,DONE,SPR-PRJ-5-20,1
ANIM-9037,PRJ-2,USR-66349,Bug,Evening item security candidate medical.,Low,2026-04-14 14:04:45,2026-04-20 14:04:45,DONE,SPR-PRJ-9-17,2
THES-7624,PRJ-1,USR-24168,Story,Only return according write many hospital black.,Low,2026-05-09 08:15:53,2026-05-21 08:15:53,DONE,SPR-PRJ-3-17,8
DEVE-5556,PRJ-0,USR-75338,Story,Room occur sense look this.,High,2025-11-11 08:02:17,2025-11-20 08:02:17,DONE,SPR-PRJ-3-10,3
TERM-3019,PRJ-7,USR-67432,Task,Call black trade foreign hour any situation support.,Medium,2026-08-21 09:01:43,2026-08-30 09:01:43,DONE,SPR-PRJ-7-13,1
DEVE-5452,PRJ-0,USR-37235,Task,Quality security think quality think certainly half.,High,2025-12-18 00:01:08,2025-12-21 00:01:08,DONE,SPR-PRJ-2-13,1
CONF-8967,PRJ-9,USR-98395,Bug,Team mention mention bit significant election dog.,High,2026-06-03 13:33:43,2026-06-06 13:33:43,DONE,SPR-PRJ-7-19,8
ANIM-8429,PRJ-2,USR-13804,Task,How drug Republican to across about down.,Low,2026-05-08 10:01:09,2026-05-20 10:01:09,DONE,SPR-PRJ-5-4,8
CONF-8871,PRJ-9,USR-43082,Task,Past woman sure wall president.,Low,2026-05-13 01:54:54,2026-05-27 01:54:54,DONE,SPR-PRJ-9-8,3
LIST-8560,PRJ-8,USR-88238,Bug,Fine range politics education son.,Low,2026-01-20 09:05:11,2026-01-24 09:05:11,DONE,SPR-PRJ-7-2,5
PROF-3340,PRJ-3,USR-52622,Story,Sure amount idea town.,Medium,2026-01-12 13:52:47,2026-01-24 13:52:47,DONE,SPR-PRJ-8-14,5
PROF-7574,PRJ-3,USR-28373,Task,Career policy unit expect discussion shoulder.,Medium,2025-12-02 02:55:18,2025-12-06 02:55:18,DONE,SPR-PRJ-7-11,1
DEVE-5808,PRJ-0,USR-22704,Task,Year board hospital view safe economic.,Low,2026-08-15 10:27:28,2026-08-22 10:27:28,DONE,SPR-PRJ-9-0,5
THES-3551,PRJ-1,USR-94843,Bug,Decide particularly forget phone represent nothing approach.,Low,2026-05-10 02:38:42,2026-05-18 02:38:42,DONE,SPR-PRJ-1-2,5
ORGA-5843,PRJ-6,USR-95823,Story,Region occur investment media fire medical development public.,Low,2026-08-08 10:58:07,2026-08-20 10:58:07,DONE,SPR-PRJ-6-11,1
LIST-2649,PRJ-8,USR-53228,Task,Program something author local finally statement.,Medium,2026-02-02 01:39:22,2026-02-05 01:39:22,DONE,SPR-PRJ-9-22,2
CHOI-5039,PRJ-4,USR-77154,Story,Major western decision.,Low,2026-01-24 00:38:46,2026-01-26 00:38:46,DONE,SPR-PRJ-3-9,8
ANIM-6496,PRJ-2,USR-18993,Task,South style letter hold.,Medium,2026-03-17 22:48:34,2026-03-26 22:48:34,DONE,SPR-PRJ-1-16,1
DEVE-7402,PRJ-0,USR-37802,Bug,First agent phone man movement.,Low,2026-09-03 18:47:03,2026-09-09 18:47:03,DONE,SPR-PRJ-0-8,2
DEVE-8721,PRJ-0,USR-51180,Story,Church course resource may executive door country ok.,Low,2026-02-24 14:36:52,2026-02-25 14:36:52,DONE,SPR-PRJ-8-16,5
WIN-5693,PRJ-5,USR-38683,Bug,Candidate never radio amount cost beautiful.,Low,2026-05-19 12:54:39,2026-05-22 12:54:39,DONE,SPR-PRJ-2-23,2
ORGA-5547,PRJ-6,USR-89928,Story,Fire city down reason represent speak.,Low,2025-11-19 15:37:06,2025-12-01 15:37:06,DONE,SPR-PRJ-4-15,1
WIN-2110,PRJ-5,USR-48684,Story,Late energy ready could why early lot avoid.,Medium,2026-01-15 13:05:12,2026-01-23 13:05:12,DONE,SPR-PRJ-2-9,2
LIST-7305,PRJ-8,USR-14081,Task,Form almost drug ground happy reason would among.,High,2026-03-10 13:56:30,2026-03-17 13:56:30,DONE,SPR-PRJ-1-4,3
WIN-6986,PRJ-5,USR-78494,Story,American box edge.,Low,2025-11-23 17:58:09,2025-11-29 17:58:09,DONE,SPR-PRJ-0-9,8
CHOI-2517,PRJ-4,USR-23176,Bug,Window enter value growth ever like.,Low,2025-12-11 12:31:50,2025-12-21 12:31:50,DONE,SPR-PRJ-8-22,8
ORGA-3465,PRJ-6,USR-21359,Task,She blue nor until.,High,2026-02-26 01:19:20,2026-02-27 01:19:20,DONE,SPR-PRJ-4-2,2
WIN-2431,PRJ-5,USR-28321,Bug,What challenge quality sense.,Medium,2026-05-16 20:08:18,2026-05-28 20:08:18,DONE,SPR-PRJ-3-20,1
CHOI-6481,PRJ-4,USR-72205,Story,Foot join if town collection change.,Medium,2025-10-02 12:04:59,2025-10-15 12:04:59,DONE,SPR-PRJ-2-2,3
DEVE-2083,PRJ-0,USR-50730,Bug,Prevent place half fast information.,High,2026-04-25 01:45:38,2026-04-27 01:45:38,DONE,SPR-PRJ-2-2,3
ORGA-2260,PRJ-6,USR-32617,Task,Eat above either hard specific future.,Medium,2026-06-23 20:43:07,2026-06-27 20:43:07,DONE,SPR-PRJ-1-14,2
DEVE-9356,PRJ-0,USR-23434,Story,Call impact relationship.,Medium,2026-02-03 06:33:48,2026-02-12 06:33:48,DONE,SPR-PRJ-7-8,1
LIST-9769,PRJ-8,USR-20077,Bug,Matter maintain much.,Low,2026-03-12 10:53:43,2026-03-23 10:53:43,DONE,SPR-PRJ-2-16,2
THES-3224,PRJ-1,USR-82132,Task,Type describe position major tax.,Low,2026-08-04 10:21:39,2026-08-08 10:21:39,DONE,SPR-PRJ-0-2,1
LIST-1195,PRJ-8,USR-51827,Bug,Rich article question in ahead concern score.,High,2025-12-10 09:43:47,2025-12-19 09:43:47,DONE,SPR-PRJ-1-6,3
DEVE-6569,PRJ-0,USR-99006,Bug,Not result work strong way interest.,High,2025-12-30 19:09:40,2026-01-11 19:09:40,DONE,SPR-PRJ-7-16,1
WIN-9490,PRJ-5,USR-41946,Bug,Contain rate change.,Low,2026-05-03 12:48:57,2026-05-04 12:48:57,DONE,SPR-PRJ-6-18,2
ORGA-7796,PRJ-6,USR-57400,Story,Hear front age bit significant also.,Low,2026-05-04 02:07:30,2026-05-06 02:07:30,DONE,SPR-PRJ-1-17,3
ANIM-9285,PRJ-2,USR-46002,Bug,Agency return what question common argue once.,Low,2026-06-03 19:12:55,2026-06-09 19:12:55,DONE,SPR-PRJ-6-0,8
CONF-9343,PRJ-9,USR-58623,Task,Finally almost job little clear.,Low,2025-12-17 01:06:12,2025-12-29 01:06:12,DONE,SPR-PRJ-7-17,3
DEVE-3435,PRJ-0,USR-26828,Bug,Consumer available power rate sense stand.,Medium,2025-11-10 10:21:04,2025-11-22 10:21:04,DONE,SPR-PRJ-4-14,3
ORGA-7401,PRJ-6,USR-25907,Bug,Scientist church turn situation.,Low,2026-05-13 09:11:29,2026-05-15 09:11:29,DONE,SPR-PRJ-2-6,1
DEVE-5967,PRJ-0,USR-56955,Bug,Both sure difference lose.,Medium,2026-05-21 15:06:26,2026-05-26 15:06:26,DONE,SPR-PRJ-6-22,1
LIST-7317,PRJ-8,USR-94843,Bug,Try among argue nice.,Medium,2025-11-27 22:48:31,2025-12-01 22:48:31,DONE,SPR-PRJ-8-11,2
LIST-9015,PRJ-8,USR-34881,Story,Memory present know evidence.,Medium,2026-09-05 10:51:18,2026-09-07 10:51:18,DONE,SPR-PRJ-9-12,2
TERM-5117,PRJ-7,USR-82845,Bug,Firm per food.,Low,2026-03-22 06:57:05,2026-03-23 06:57:05,DONE,SPR-PRJ-7-8,3
CHOI-1592,PRJ-4,USR-91560,Bug,Movement knowledge coach natural certainly hundred character.,Medium,2026-07-09 12:56:00,2026-07-23 12:56:00,DONE,SPR-PRJ-1-12,5
LIST-9354,PRJ-8,USR-59797,Task,Store section ago bad you instead officer.,Low,2026-06-23 02:01:46,2026-06-30 02:01:46,DONE,SPR-PRJ-3-23,5
ORGA-3327,PRJ-6,USR-14929,Story,Else region hand often case.,High,2025-10-17 13:13:45,2025-10-21 13:13:45,DONE,SPR-PRJ-4-10,8
WIN-4779,PRJ-5,USR-83584,Story,Make actually nothing stand state.,Low,2026-09-04 02:57:57,2026-09-16 02:57:57,DONE,SPR-PRJ-6-11,3
DEVE-3637,PRJ-0,USR-44664,Story,Though week key reason either staff.,Low,2026-06-05 03:04:04,2026-06-06 03:04:04,DONE,SPR-PRJ-0-22,5
ORGA-3129,PRJ-6,USR-72739,Story,Gun design nearly reason.,High,2026-02-07 00:43:59,2026-02-19 00:43:59,DONE,SPR-PRJ-4-2,8
WIN-4498,PRJ-5,USR-58623,Bug,Natural movie add about recent paper indicate.,Medium,2026-03-28 05:01:54,2026-04-09 05:01:54,DONE,SPR-PRJ-2-15,8
PROF-3026,PRJ-3,USR-99006,Bug,Leader test yes beat toward method parent.,Low,2026-03-31 19:30:23,2026-04-07 19:30:23,DONE,SPR-PRJ-4-23,8
TERM-5210,PRJ-7,USR-84395,Story,Nation choice mission somebody.,High,2026-09-19 18:02:04,2026-10-01 18:02:04,DONE,SPR-PRJ-9-21,1
DEVE-4775,PRJ-0,USR-41348,Task,Someone chair husband rest religious sense either.,Low,2025-11-18 21:46:51,2025-11-21 21:46:51,DONE,SPR-PRJ-4-4,1
TERM-8793,PRJ-7,USR-80010,Bug,Ability cultural manage.,High,2026-03-15 21:19:02,2026-03-19 21:19:02,DONE,SPR-PRJ-9-5,3
CONF-4702,PRJ-9,USR-44179,Task,Walk almost hit response myself action cut.,High,2026-06-04 15:20:12,2026-06-10 15:20:12,DONE,SPR-PRJ-9-10,5
TERM-5132,PRJ-7,USR-34267,Story,Her yourself wide officer happy ask.,High,2026-06-21 22:06:22,2026-06-23 22:06:22,DONE,SPR-PRJ-7-0,8
THES-5619,PRJ-1,USR-93886,Story,Model today they set you card range draw.,Low,2026-03-27 00:29:49,2026-04-03 00:29:49,DONE,SPR-PRJ-2-0,8
LIST-9014,PRJ-8,USR-82260,Task,Bar human adult officer beat.,High,2026-02-18 20:26:55,2026-03-03 20:26:55,DONE,SPR-PRJ-8-8,1
CONF-5040,PRJ-9,USR-15706,Bug,Race news mission able reflect likely realize.,Medium,2026-05-24 12:07:23,2026-06-01 12:07:23,DONE,SPR-PRJ-8-0,5
PROF-3910,PRJ-3,USR-84668,Bug,Magazine together happen always level billion.,Low,2026-07-26 16:02:03,2026-07-27 16:02:03,DONE,SPR-PRJ-1-14,3
TERM-5748,PRJ-7,USR-81228,Bug,Still around difficult interesting nature health kind.,Medium,2025-10-18 05:59:22,2025-10-27 05:59:22,DONE,SPR-PRJ-7-2,1
PROF-7787,PRJ-3,USR-82260,Story,Record possible family bar approach window before.,Low,2026-02-21 06:29:01,2026-02-27 06:29:01,DONE,SPR-PRJ-6-14,3
THES-2880,PRJ-1,USR-36174,Task,Understand anything light spring many say agreement.,High,2026-09-21 17:30:23,2026-09-25 17:30:23,DONE,SPR-PRJ-6-17,3
CHOI-8546,PRJ-4,USR-41186,Task,Head chance professor.,High,2025-12-04 13:12:52,2025-12-11 13:12:52,DONE,SPR-PRJ-7-4,2
CHOI-9084,PRJ-4,USR-95180,Bug,Clear several phone reflect pay allow activity.,Medium,2026-05-04 12:29:32,2026-05-13 12:29:32,DONE,SPR-PRJ-6-16,2
THES-1380,PRJ-1,USR-71474,Task,Per though hair person.,High,2026-06-15 22:38:18,2026-06-24 22:38:18,DONE,SPR-PRJ-8-17,5
ORGA-3985,PRJ-6,USR-55293,Task,Especially leave realize professional view policy test.,Low,2026-05-19 03:52:55,2026-05-25 03:52:55,DONE,SPR-PRJ-1-3,3
ORGA-8295,PRJ-6,USR-41531,Bug,Organization security later finally story cold.,High,2026-03-09 22:50:33,2026-03-20 22:50:33,DONE,SPR-PRJ-5-10,1
TERM-4004,PRJ-7,USR-30257,Task,Production quite shake election possible argue.,Low,2025-11-24 17:45:00,2025-12-05 17:45:00,DONE,SPR-PRJ-3-3,8
ANIM-5872,PRJ-2,USR-68341,Story,Exist glass responsibility kid always soldier.,Medium,2025-10-29 08:14:55,2025-10-31 08:14:55,DONE,SPR-PRJ-4-20,1
THES-3949,PRJ-1,USR-26059,Task,Behavior together could learn sit partner.,High,2026-06-18 00:31:59,2026-07-01 00:31:59,DONE,SPR-PRJ-2-12,3
TERM-8930,PRJ-7,USR-51904,Bug,Smile someone how of situation part.,High,2025-12-25 04:41:30,2026-01-01 04:41:30,DONE,SPR-PRJ-8-12,3
PROF-2140,PRJ-3,USR-37686,Bug,Boy put heavy true study floor market.,Medium,2026-02-21 06:36:30,2026-03-03 06:36:30,DONE,SPR-PRJ-0-23,3
ANIM-9355,PRJ-2,USR-10150,Story,Feeling price son minute past hospital meeting.,Low,2025-10-31 07:03:59,2025-11-10 07:03:59,DONE,SPR-PRJ-6-8,1
CONF-9151,PRJ-9,USR-17355,Story,Open alone around what someone.,Low,2026-01-11 18:34:24,2026-01-13 18:34:24,DONE,SPR-PRJ-4-21,1
ORGA-7933,PRJ-6,USR-42406,Bug,Color same purpose know enter agree.,High,2026-04-10 10:19:41,2026-04-14 10:19:41,DONE,SPR-PRJ-1-15,3
ANIM-6937,PRJ-2,USR-28030,Bug,Newspaper decide election share fish wind say.,Medium,2026-05-24 15:49:52,2026-06-01 15:49:52,DONE,SPR-PRJ-2-4,3
THES-1907,PRJ-1,USR-39571,Bug,Top bed while treat.,High,2025-11-08 09:39:06,2025-11-19 09:39:06,DONE,SPR-PRJ-6-8,3
ORGA-2179,PRJ-6,USR-54313,Task,Song technology while economy quality today.,Low,2026-04-16 03:55:26,2026-04-28 03:55:26,DONE,SPR-PRJ-6-19,8
PROF-2758,PRJ-3,USR-33206,Task,Property risk others stand baby ground officer.,Medium,2026-05-21 17:47:23,2026-05-28 17:47:23,DONE,SPR-PRJ-7-10,3
CONF-6216,PRJ-9,USR-60181,Task,Program appear probably rich cup every view.,Medium,2025-11-11 16:54:57,2025-11-18 16:54:57,DONE,SPR-PRJ-2-7,1
THES-1881,PRJ-1,USR-45683,Task,There always choose.,High,2026-04-21 12:30:14,2026-04-29 12:30:14,DONE,SPR-PRJ-5-10,5
LIST-2771,PRJ-8,USR-19447,Task,Enter get whose manager usually across.,High,2026-06-08 23:25:23,2026-06-22 23:25:23,DONE,SPR-PRJ-9-22,5
WIN-3622,PRJ-5,USR-86106,Story,Fast step state military this machine.,Low,2026-08-23 16:13:12,2026-08-29 16:13:12,DONE,SPR-PRJ-6-4,8
DEVE-6482,PRJ-0,USR-69469,Bug,Ten responsibility cell ask serve example will.,Low,2026-07-31 10:07:22,2026-08-13 10:07:22,DONE,SPR-PRJ-0-9,5
